product url,product title,price,reviews,rating
https://www.daraz.pk/products/wireless-usb-bluetooth-transmitter-v-40-csr-mini-dongle-adapter-usb-20-csr-40-audio-receiver-for-win-8-10-pc-computer-laptop-i124514261-s1282230409.html?search=1,Wireless USB Bluetooth Transmitter V 4.0 CSR Mini Dongle Adapter USB 2.0 CSR 4.0 Audio Receiver For Win 8 10 PC Computer Laptop,Rs. 399,(20), 4.3
https://www.daraz.pk/products/wireless-usb-bluetooth-50-40-adapter-transmitter-music-receiver-mini-bt50-dongle-audio-adapter-for-computer-pc-laptop-tablet-i149648254-s1313586885.html?search=1,Wireless USB Bluetooth 5.0 4.0 Adapter Transmitter Music Receiver MINI BT5.0 Dongle Audio Adapter for Computer PC Laptop Tablet,Rs. 450,(38), 4.3
https://www.daraz.pk/products/3g-4g-jazz-could-unlock-i180020282-s1358558115.html?search=1,3G 4G Jazz Could ( Unlock ),"Rs. 5,150",(8), 4.3
https://www.daraz.pk/products/wireless-usb-bluetooth-50-adapter-transmitter-music-receiver-mini-bt-50-dongle-audio-adapter-for-computer-pc-laptop-tablet-i216919618-s1426974196.html?search=1,Wireless USB Bluetooth 5.0 Adapter Transmitter Music Receiver MINI BT 5.0 Dongle Audio Adapter for Computer PC Laptop Tablet,Rs. 322,(1), 4.2
https://www.daraz.pk/products/official-tplink-tl-wn823n-300mbps-mini-wireless-usb-adapter-with-1-year-brand-warranty-i158870597-s1325290819.html?search=1,[OFFICIAL] TPLink TL-WN823N - 300Mbps Mini Wireless & USB Adapter With 1 Year Brand Warranty,"Rs. 1,799",(10), 4.4
https://www.daraz.pk/products/csr-mini-v50-usb-bluetooth-adapter-dongle-wireless-audio-receiver-for-pc-laptop-with-cd-i170576795-s1340664088.html?search=1,CSR Mini V5.0 USB Bluetooth Adapter Dongle Wireless Audio Receiver for PC Laptop With CD,Rs. 320,(10), 4.8
https://www.daraz.pk/products/wireless-usb-bluetooth-50-40-adapter-transmitter-music-receiver-mini-bt50-dongle-audio-adapter-for-computer-pc-laptop-tablet-i173446375-s1344938669.html?search=1,Wireless USB Bluetooth 5.0 4.0 Adapter Transmitter Music Receiver MINI BT5.0 Dongle Audio Adapter for Computer PC Laptop Tablet,Rs. 399,(3), 4.7
https://www.daraz.pk/products/tenda-a9-wifi-extender-wireless-n300-universal-range-extender-i115036409-s1266846651.html?search=1,Tenda A9 Wifi Extender Wireless N300 Universal Range Extender,"Rs. 2,899",(30), 4.7
https://www.daraz.pk/products/alfa-wifi-usb-w115-3dbi-mt-7601-anteena-adopter-i186564674-s1373352045.html?search=1,ALFA WIFI USB W115 3DBI MT 7601 ANTEENA ADOPTER,Rs. 499,(1), 4.6
https://www.daraz.pk/products/tplink-tl-wn725n-150mbps-mini-wireless-n-wifi-usb-adapter-usb-adapter-725n-tp-link-725n-tp-link-usb-adapter-high-gain-150mbps-speed-wifi-long-range-signal-catcher-i216818358-s1426799531.html?search=1,"TPLINK TL-WN725N 150Mbps Mini Wireless N WiFi USB Adapter, USB Adapter, 725n, Tp link 725n, tp link USB adapter High Gain 150Mbps Speed Wifi Long Range Signal Catcher","Rs. 1,339",(1), 4.6
https://www.daraz.pk/products/wireless-usb-bluetooth-transmitter-v50-csr-mini-dongle-adapter-usb-30-csr-v50-audio-receiver-for-win-8-10-pc-computer-laptop-i189674741-s1380022275.html?search=1,Wireless USB Bluetooth Transmitter V5.0 CSR Mini Dongle Adapter USB 3.0 CSR V5.0 Audio Receiver For Win 8 10 PC Computer Laptop,Rs. 398,(7), 4.4
https://www.daraz.pk/products/wireless-usb-bluetooth-40-adapter-mini-bluetooth-dongle-music-sound-bluetooth-transmitter-receiver-adapter-for-pc-computer-i134387326-s1294767793.html?search=1,Wireless USB Bluetooth 4.0 Adapter Mini Bluetooth Dongle Music Sound Bluetooth Transmitter Receiver Adapter For PC Computer,Rs. 350,(10), 4.6
