product url,product title,price,reviews,rating
https://www.daraz.pk/products/gionee-handsfree-goinee-handfree-original-high-quality-mic-and-super-deep-stereo-bass-base-sound-for-android-and-iphone-6-6s-6-5-5s-4-4s-plus-i137986815-s1298110726.html?search=1,GiONEE 100% Pure Original Imported Handsfree(Must Watch upper video to identifiy the difference between original and fake gionee),Rs. 399,(1945), 4.3
https://www.daraz.pk/products/oppo-handfree-original-genuine-oppo-earphones-with-deep-base-noise-cancelation-and-the-strongest-chord-ever-i213258195-s1421616932.html?search=1,"Oppo Handfree Original, Genuine Oppo Earphones with Deep Base, noise cancelation and the strongest chord ever",Rs. 185,(347), 4.3
https://www.daraz.pk/products/i7s-tws-twin-wireless-mini-bluetooth-earphone-headset-airpods-with-charging-box-stereo-i144538511-s1306050084.html?search=1,i7s TWS Twin wireless mini bluetooth earphone headset airpods with charging box stereo,Rs. 599,(2034), 4.4
https://www.daraz.pk/products/gionee-handsfree-handfree-gaming-deep-bass-base-high-sound-for-android-iphone-original-goinee-samsung_-vivo_-huawei_-htc_-xiaomo_-mi-redmi_-honor_-realme_-tecno_-infinix_oppo_-i140006907-s1300004946.html?search=1,GiONEE 100% Pure Imported Original Handsfree Deep Bass Top  Quality sound Stereo Speakers,Rs. 349,(1052), 4.9
https://www.daraz.pk/products/i7s-and-i-11-double-wireless-bluetooth-earphones-with-power-bank-i118848124-s1288050791.html?search=1,i7S Double and i11 Wireless Bluetooth Hand Free with Power Bank Pod Stereo Earphones White bluetooth ear phone for all cell phones use,Rs. 599,(438), 4.8
https://www.daraz.pk/products/gionee-100-original-handsfree-imported-earphone-deep-bass-super-clear-sound-for-android-iphones-i192610794-s1385182831.html?search=1,Gionee 100% Original HandsFree  Imported Earphone  Deep Bass  Super Clear Sound  For Android & iPhones,Rs. 285,(189), 4.3
https://www.daraz.pk/products/realme_-buds-2-earphones-handfree-wired-handfreeearphone-quality-stereo-music-sound-for-pubg-real-gamming-watching-movies-with-mic-super-comfortable-cute-handfree-for-girls-men-35mm-jack-earphones-ear-buds-head-phones-for-android-mobile-ph-i214295402-s1423134553.html?search=1,"Realme_ Buds 2 Earphones Handfree Wired Handfree/Earphone Quality Stereo Music Sound for PUBG Real Gamming Watching Movies - with Mic Super comfortable cute handfree for girls men - 3.5mm jack Earphones Ear Buds , Head phones for Android Mobile Ph",Rs. 139,(157), 4.4
https://www.daraz.pk/products/buy-1-get-1-free-high-quality-super-bass-hand-free-handfree-handsfree-earphones-headphones-compatible-with-samsung-and-android-i158832058-s1325238469.html?search=1,(BUY 1 GET 1 FREE) High Quality Super Bass Hand Free Handfree / Handsfree / Earphones / Headphones Compatible With Samsung and Android,Rs. 199,(158), 4.4
https://www.daraz.pk/products/universal-handsfreeearphones-best-universal-stereo-for-android-and-iphone-35mm-jack-i213765837-s1422380214.html?search=1,Universal Handsfree/Earphones Best Universal Stereo for Android and Iphone-3.5mm jack,Rs. 77,(72), 4.8
https://www.daraz.pk/products/universal-best-quality-bluetooth-wireless-stereo-headset-with-mic-for-all-android-phones-i163888709-s1371106512.html?search=1,Universal Best Quality Bluetooth Wireless Stereo Headset With Mic For All Android Phones,Rs. 299,(525), 4.6
