product url,product title,price,reviews,rating
https://www.daraz.pk/products/30-days-warranty-emerson-slimline-telephone-wired-set-ptcl-landline-lcd-caller-id-phone-call-waiting-em-2517-multicolor-pabx-for-office-home-restaurant-i196268444-s1391202575.html?search=1,30 Days Warranty Emerson Slimline Telephone Wired Set PTCL Landline LCD Caller ID Phone Call Waiting EM-2517 Multicolor PABX For Office Home Restaurant,Rs. 999,(26), 4.8
https://www.daraz.pk/products/30-days-warranty-telephone-lcd-caller-id-phone-high-quality-wall-mounted-desktop-landline-handset-ptcl-pabx-for-office-home-restaurants-i118604323-s1271874503.html?search=1,30 Days Warranty Telephone LCD Caller ID Phone High Quality Wall Mounted / Desktop Landline Handset PTCL PABX for Office Home Restaurants,"Rs. 1,150",(161), 4.8
https://www.daraz.pk/products/kx-t7709xcid-landline-phone-ptcl-telephone-white-i109716689-s1260146714.html?search=1,Kx T8204Cid Landline Phone Ptcl Telephone - White,"Rs. 1,600",(22), 4.3
https://www.daraz.pk/products/as-6404-corded-telephone-black-i2441290-s10615039.html?search=1,AS-6404 - Corded Telephone - Black,"Rs. 2,345",(17), 4.3
https://www.daraz.pk/products/2-set-cell-powered-rl-high-quality-audio-door-phone-intercom-interphone-wired-home-office-resturants-i147594891-s1310866778.html?search=1,2 Set Cell Powered RL High Quality Audio Door Phone Intercom Interphone Wired Home Office Resturants,"Rs. 2,599",(9), 4.2
https://www.daraz.pk/products/wall-mountable-telephone-set-with-caller-id-cli-direct-plug-play-phone-high-quality-landline-handset-ptcl-pabx-for-office-home-restaurants-i147546065-s1310758429.html?search=1,Wall Mountable Telephone Set With Caller ID CLI Direct Plug & Play Phone High Quality Landline Handset PTCL PABX for Office Home Restaurants,"Rs. 1,099",(8), 4.9
https://www.daraz.pk/products/30-days-warranty-telephone-lcd-caller-id-phone-high-quality-wall-mounted-desktop-landline-handset-ptcl-pabx-for-office-home-restaurants-i148298684-s1311928578.html?search=1,30 Days Warranty Telephone LCD Caller ID Phone High Quality Wall Mounted / Desktop Landline Handset PTCL PABX for Office Home Restaurants,"Rs. 1,150",(71), 4.2
https://www.daraz.pk/products/original-commax-double-unit-intercom-door-phone-for-home-office-factory-open-gate-key-lock-i147186894-s1310314637.html?search=1,Original Commax Double Unit Intercom & Door Phone For Home Office Factory Open Gate Key Lock,"Rs. 7,499",(2), 4.5
https://www.daraz.pk/products/2-set-cell-powered-rl-high-quality-audio-door-phone-intercom-inter-phone-wired-home-office-restaurants-no-electricity-required-i208764042-s1414470188.html?search=1,2 Set Cell Powered RL High Quality Audio Door Phone Intercom Inter-phone Wired Home Office Restaurants No Electricity Required,"Rs. 1,999",(3), 4.7
https://www.daraz.pk/products/30-days-warranty-telephone-lcd-caller-id-phone-high-quality-wall-mounted-desktop-landline-handset-ptcl-pabx-for-office-home-restaurants-i146900748-s1309888984.html?search=1,30 Days Warranty Telephone LCD Caller ID Phone High Quality Wall Mounted / Desktop Landline Handset PTCL PABX for Office Home Restaurants,"Rs. 1,150",(13), 4.6
https://www.daraz.pk/products/30-days-warranty-telephone-lcd-caller-id-phone-high-quality-wall-mounted-desktop-landline-handset-ptcl-pabx-for-office-home-restaurants-i148294805-s1311920845.html?search=1,30 Days Warranty Telephone LCD Caller ID Phone High Quality Wall Mounted / Desktop Landline Handset PTCL PABX for Office Home Restaurants,"Rs. 1,150",(36), 4.4
https://www.daraz.pk/products/30-days-warranty-cli-wall-mountable-telephone-set-with-caller-id-direct-plug-play-phone-high-quality-landline-handset-ptcl-pabx-for-office-home-restaurants-i137196190-s1297340299.html?search=1,30 Days Warranty CLI Wall Mountable Telephone Set With Caller ID Direct Plug & Play Phone High Quality Landline Handset PTCL PABX for Office Home Restaurants,"Rs. 1,299",(9), 4.6
